redcap_data_access_group,redcap_data_access_group_unlabelled,dag_id,place_name,postcode,country,lon,lat,ccg,postcode_start,city,site_type,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,median_ccg_imd_rank,median_ccg_imd_quintile,median_ccg_imd_decile,mean_ccg_imd_rank,mean_ccg_imd_quintile,mean_ccg_imd_decile,nhs_region
bedfordshire_hospi,bedfordshire_hospi,RC112,Bedford Hospital,MK42 9DJ,England,-0.4725523,52.1289245,E38000010,MK42,Bedford,Acute,20795.862654320987,-1.1446525200694444,20936.333115621812,-1.1854380158105158,-2.423611296224036,14814.88597025713,22139,-1.9748539083333334,0.015565969018598552,0.06694507842470743,0.03369348807847327,0.09181760792502307,54906,2,4,62161.66898148148,2.3194444444444446,4.132716049382716,East of England
luton_and_dunstabl,luton_and_dunstabl,RC971,Luton & Dunstable Hospital,LU4 0DZ,England,-0.4761978000000001,51.8954894,E38000102,LU4,Luton,Acute,12357.091680814941,1.819702514023769,12142.319762205894,1.921657321500214,2.0501692247817087,8148.775930819382,11186,2.100497438112903,0.03167799371066087,0.2903184531572187,0.18882781088675746,0.4014842446641503,112076,4,7,106515.84889643463,3.633276740237691,6.706281833616298,East of England
the_queen_elizabet,the_queen_elizabet,RCX70,The Queen Elizabeth Hospital,PE30 4ET,England,0.447401,52.7561245,E38000203,PE30,West Norfolk,Acute,13364.592267135326,-1.1397111765043937,13490.768114918998,-1.1119449947050142,0.7035143417783839,8915.567053818828,13471,-1.7175257730714284,0.06612430734479229,0.13814280168001977,0.033276862080730364,0.0806068306685961,100680,3,6,101218.18101933216,3.421792618629174,6.3796133567662565,East of England
milton_keynes_univ,milton_keynes_univ,RD186,Fairfield Park Health Centre,BA1 6EA,England,-2.3524092,51.395022,E38000009,BA1,Bath and North East Somerset,NA,23278.48027444254,-1.1768844065951973,23595.764072584312,-1.3040501190068403,2.3118384692132437,18189.693327117755,25490,-1.9125486523216784,0.007862921552586128,0.0400588582856104,0.013572629760930825,0.06635192255249522,38683,2,3,49204.59348198971,2.097770154373928,3.469982847341338,South West
milton_keynes_univ,milton_keynes_univ,RD816,Milton Keynes Hospital,MK6 5LD,England,-0.735001,52.0265376,E38000107,MK6,Milton Keynes,Acute,18791.39454094293,-0.034014365682382135,18680.082113085875,-0.009764869886174896,-0.22888134214688952,9730.702700156036,20353,-0.6305525820510203,0.05286646744259201,0.11402956904687009,0.07789399182132746,0.1598655237496068,63155,2,4,72605.36848635235,2.640198511166253,4.750620347394541,East of England
basildon_and_thurr,basildon_and_thurr,RDDH0,Basildon University Hospital,SS16 5NL,England,0.4507094999999999,51.5568669,E38000007,SS16,Basildon,Acute,18128.080100125157,-0.7236037154042553,18134.089815314917,-0.7613690631848504,5.422633461693532,9633.651347577026,18665,-1.25702295316955,0.07635289280848696,0.16526130803150368,0.03638884634297737,0.0991180904320067,72746,3,5,76265.63579474343,2.7409261576971216,4.958698372966208,East of England
ipswich_hospital,ipswich_hospital,RDE03,Ipswich Hospital,IP4 5PD,England,1.1981059,52.0568563,E38000086,IP4,Ipswich,Acute,18480.782969103242,-1.2965277916322533,18550.345192962483,-1.2963022809780993,-2.518526032456773,11645.582684931964,18999,-1.9897424595411763,0.045107585351723295,0.12119741429253865,0.02808297844227388,0.08733623344547552,72409,3,5,74257.11981914092,2.6646571213262997,4.832705350414469,East of England
east_suffolk_and_n,east_suffolk_and_n,RDEE4,Colchester General Hospital,CO4 5JL,England,0.8997715,51.91029,E38000117,CO4,Colchester,Acute,15038.356481481482,-0.7422270942064815,15367.00452555589,-0.7937100278215427,0.7693010315620246,159.63497669425732,14524,-1.3726545187886783,0.08713302177280938,0.18928266082115697,0.03151175423145904,0.1068166185612075,95840,3,6,92383.2175925926,3.1972222222222224,5.862962962962963,East of England
royal_papworth_hos,royal_papworth_hos,RGM21,Royal Papworth Hospital,CB2 0AY,England,0.1368829,52.1730674,E38000026,CB2,Cambridge,Acute,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,63395,2,4,68969.49151263674,2.5322519803847605,4.533760844964164,East of England
north_west_anglia,north_west_anglia,RGN80,Peterborough City Hospital,PE3 9GZ,England,-0.2788662,52.5842385,E38000026,PE3,Peterborough,Acute,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,63395,2,4,68969.49151263674,2.5322519803847605,4.533760844964164,East of England
north_west_anglia,north_west_anglia,RGN90,Hinchingbrooke Hospital,PE29 6NT,England,-0.2020049,52.3338939,E38000026,PE29,Huntingdonshire,Acute,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,63395,2,4,68969.49151263674,2.5322519803847605,4.533760844964164,East of England
james_paget_univer,james_paget_univer,RGP75,James Paget University Hospital,NR31 6LA,England,1.7177297,52.5617923,E38000063,NR31,Norfolk,Acute,11999.938420348059,-0.2767504494859438,12010.495842959379,-0.2491828795160847,-3.775165278563937,1013.9210358420383,11832,-0.9576102577118643,0.18469776173828759,0.30137721085394603,0.07169307065792754,0.1658111052034762,109303,4,7,108352.76974564926,3.6157965194109773,6.777777777777778,East of England
west_suffolk_hospi,west_suffolk_hospi,RGR50,West Suffolk Hospital,IP33 2QZ,England,0.7099006,52.230925,E38000204,IP33,St Edmundsbury,Acute,18930.577030812325,-1.3182392579971989,18923.13072786765,-1.3280336402642794,1.4753775619647562,16190.674995560801,18568,-1.774373093642857,0,0.007894194906528157,0.004539734114362859,0.04224881587076402,73559,3,5,71870.90896358543,2.6246498599439776,4.705882352941177,East of England
addenbrookes_hospi,addenbrookes_hospi,RGT01,Addenbrooke's Hospital,CB2 0QQ,England,0.1417227,52.1750602,E38000026,CB2,Cambridge,Acute,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,63395,2,4,68969.49151263674,2.5322519803847605,4.533760844964164,East of England
norfolk_and_norwic,norfolk_and_norwic,RM102,Norfolk & Norwich University Hospital,NR4 7UY,England,1.2205606,52.61567840000001,E38000219,NR4,Norfolk,Acute,18854.407967032967,-1.756673306471154,18773.7854105212,-1.7717566112523042,-7.464616720491639,15159.841797031648,18338.906976744183,-2.30075396350635,0.01009271535331385,0.054739217998064034,0.011817652159152946,0.0356272851971979,74410,3,5,72257.94505494506,2.6346153846153846,4.7458791208791204,East of England
norfolk_and_suffol,norfolk_and_suffol,RMY01,Hellesdon Hospital,NR6 5BE,England,1.2508717,52.6595315,E38000218,NR6,Norfolk,Community,16207.234463276836,-0.009029958108757055,16485.935182389323,-0.06332601740229386,-30.71974312753988,7750.029841944072,16743.100806451614,-0.3322417944056603,0.12568548190717382,0.2517459699021088,0.035995714216139875,0.16945404957872692,83569,3,5,86255.73022598871,3.0635593220338984,5.5423728813559325,East of England
mid_and_south_esse,mid_and_south_esse,RQ8L0,Broomfield Hospital,CM1 7ET,England,0.4658199,51.774462,E38000106,CM1,Chelmsford,Acute,21264.981922760886,-1.485630453283484,21440.935157802043,-1.5741918285609895,-2.0733520441564965,18395.51422787633,22032,-2.098565401872204,0,0.012317550918644221,0.004116459738530541,0.03276988406542837,56852,2,4,59646.180772391126,2.256368118323747,3.989317995069844,East of England
the_princess_alexa,the_princess_alexa,RQWG0,Princess Alexandra Hospital,CM20 1QX,England,0.0851623,51.7710643,E38000197,CM20,Harlow,Acute,19685.747881355932,-0.8747399602150424,19905.896513148236,-0.981986204485303,-2.871679460252773,16484.53344210978,20507,-1.4737688492207357,0,0.011669451766499094,0.014571082972668731,0.05415912126021689,64774,2,4,67984.96927966102,2.496822033898305,4.490466101694915,East of England
cambridge_and_pete,cambridge_and_pete,RT113,Fulbourn Hospital,CB21 5EF,England,0.1873529,52.1851096,E38000026,CB21,Cambridge,Community,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,63395,2,4,68969.49151263674,2.5322519803847605,4.533760844964164,East of England
west_hertfordshire,west_hertfordshire,RWG02,Watford General Hospital,WD18 0HB,England,-0.4035105,51.6481621,E38000079,WD18,Watford,Acute,23024.75729822553,-1.0419966409421866,23135.617384047164,-1.0917191048650685,-20.268628829322207,19313.508698555896,24296,-1.500013063023077,0.0028482136515377513,0.016354144470487962,0.014281909226507565,0.06074472618793948,44806,2,3,50569.09215798512,2.0555237550085863,3.511161991986262,East of England
east_and_north_her,east_and_north_her,RWH01,Lister Hospital,SG1 4AB,England,-0.2128745,51.9250924,E38000049,SG1,Stevenage,Acute,21222.39590643275,-0.8326747037274854,21363.894739697633,-0.9226693435763714,-5.36608449394356,17547.823910084488,21091.53398058253,-1.246356525625,0,0.023451253758093815,0.013342986980672126,0.06723129278427278,61604,2,4,59957.584795321636,2.298830409356725,4.015204678362573,East of England
hertfordshire_part,hertfordshire_part,RWR99,Trust Head Office,AL3 5TL,England,-0.345811,51.76193120000001,E38000079,AL3,St Albans,Mental,23024.75729822553,-1.0419966409421866,23135.617384047164,-1.0917191048650685,-20.268628829322207,19313.508698555896,24296,-1.500013063023077,0.0028482136515377513,0.016354144470487962,0.014281909226507565,0.06074472618793948,44806,2,3,50569.09215798512,2.0555237550085863,3.511161991986262,East of England
norfolk_community,norfolk_community,RY312,Norwich Community Hospital,NR2 3TU,England,1.2624465,52.6342754,E38000218,NR2,Norfolk,Community,16207.234463276836,-0.009029958108757055,16485.935182389323,-0.06332601740229386,-30.71974312753988,7750.029841944072,16743.100806451614,-0.3322417944056603,0.12568548190717382,0.2517459699021088,0.035995714216139875,0.16945404957872692,83569,3,5,86255.73022598871,3.0635593220338984,5.5423728813559325,East of England
mid_and_south_esse,mid_and_south_esse,TAJ01,Southend Hospital,SS0 0RY,England,0.6877328,51.55386,E38000168,SS0,Southend-on-Sea,Acute,16179.379130434783,0.16197812731478262,16094.12554561264,0.17873667742303265,-13.715294008947904,4603.912264359559,14508,-0.28081839053846325,0.08881825196650889,0.22726853931290236,0.06847942507687524,0.18301489133814738,93062,3,6,86455.50956521739,3.0191304347826087,5.565217391304348,East of England
barts_health_nhs_t,barts_health_nhs_t,R1H11,Gateway Surgical Centre,E13 8SL,England,0.0348456,51.5225591,E38000113,E13,Newham,NA,8593.458590852904,5.920060179066749,8654.908346626555,5.914670268426658,6.567294951990447,7486.205173261409,8411,6.04275531876923,0.02000318387529605,0.26051897167325644,0.8016835552840959,0.964818177978629,127583,4,8,126447.77132262052,4.195302843016069,7.929542645241038,London
st_bartholomews,st_bartholomews,R1H12,The Royal London Hospital,E1 1BB,England,-0.05807499999999999,51.5190259,E38000186,E1,Tower Hamlets,Acute,10641.986595174263,6.031886861875335,10138.185082763952,6.329411420856224,4.55876887990017,7600.538280162467,8315.435013262604,6.946775148711253,0.006071197513136509,0.32973821659066166,0.7734248023606267,0.889507361179051,125424,4,8,115600.60991957104,3.89142091152815,7.2238605898123325,London
barts_health_nhs_t,barts_health_nhs_t,R1H41,Barking Birth Centre,IG11 9LX,England,0.0986061,51.5384603,E38000004,IG11,Barking and Dagenham,NA,7172.589511754069,3.876741218481013,7260.634491772946,3.8652063834065498,-46.24400800523744,6138.727911165014,6405,3.7621952134562684,0.038916470784407596,0.5434374512535568,0.26996250894245094,0.6877914701120429,138261,5,9,133883.62567811934,4.477396021699819,8.332730560578662,London
barts_health_nhs_t,barts_health_nhs_t,R1H90,Blt Birth Centre,E14 8JH,England,-0.0257908,51.50083859999999,E38000186,E14,Tower Hamlets,NA,10641.986595174263,6.031886861875335,10138.185082763952,6.329411420856224,4.55876887990017,7600.538280162467,8315.435013262604,6.946775148711253,0.006071197513136509,0.32973821659066166,0.7734248023606267,0.889507361179051,125424,4,8,115600.60991957104,3.89142091152815,7.2238605898123325,London
barts_health_nhs_t,barts_health_nhs_t,R1HKH,Whipps Cross University Hospital,E11 1NR,England,0.0036743,51.5800881,E38000192,E11,Waltham Forest,NA,11722.732240437159,3.5557714396967213,11669.546596501825,3.631377062171245,3.858362600085509,9219.97279377844,11129,3.9784988494297755,0.01966319327470774,0.15929974559436821,0.3660304589756398,0.661535959480966,113096.5,4,7,109892.83879781421,3.7431693989071038,6.922131147540983,London
barts_health_nhs_t,barts_health_nhs_t,R1HM0,St Bartholomew's Hospital,EC1A 7BE,England,-0.1009214,51.5179212,E38000035,EC1A,City of London,NA,7995.709302325581,5.91309213425969,7883.16419843036,5.947452941595381,4.605107442671778,6035.364021855225,7170.357308584687,6.349124096191882,0.0920084579990655,0.4112939629843749,0.738154445597168,0.9154556469814922,134097,4,8,129546.87467700259,4.2661498708010335,8.05813953488372,London
barts_health_nhs_t,barts_health_nhs_t,R1HNH,Newham General Hospital,E13 8SL,England,0.0348456,51.5225591,E38000113,E13,Newham,NA,8593.458590852904,5.920060179066749,8654.908346626555,5.914670268426658,6.567294951990447,7486.205173261409,8411,6.04275531876923,0.02000318387529605,0.26051897167325644,0.8016835552840959,0.964818177978629,127583,4,8,126447.77132262052,4.195302843016069,7.929542645241038,London
northwick_park,northwick_park,R1K01,Northwick Park Hospital,HA1 3UJ,England,-0.3221467,51.5757011,E38000020,HA1,Harrow,Acute,11741.070048309179,4.175046622721014,11822.420395528583,4.109422873035936,3.2290083300466246,8234.4037198382,11819,4.120121790150943,0.05918770553521208,0.19734598132404899,0.4116013566128441,0.6548070301891407,109988,4,7,109764.9033816425,3.707729468599034,6.914251207729468,London
northwick_park,northwick_park,R1K02,Central Middlesex Hospital,NW10 7NS,England,-0.2688649,51.53145749999999,E38000020,NW10,Brent,Acute,11741.070048309179,4.175046622721014,11822.420395528583,4.109422873035936,3.2290083300466246,8234.4037198382,11819,4.120121790150943,0.05918770553521208,0.19734598132404899,0.4116013566128441,0.6548070301891407,109988,4,7,109764.9033816425,3.707729468599034,6.914251207729468,London
london_north_west,london_north_west,R1K03,St Marks Hospital,HA1 3UJ,England,-0.3221467,51.5757011,E38000020,HA1,Harrow,Acute,11741.070048309179,4.175046622721014,11822.420395528583,4.109422873035936,3.2290083300466246,8234.4037198382,11819,4.120121790150943,0.05918770553521208,0.19734598132404899,0.4116013566128441,0.6548070301891407,109988,4,7,109764.9033816425,3.707729468599034,6.914251207729468,London
london_north_west,london_north_west,R1K04,Ealing Hospital,UB1 3HW,England,-0.3449738,51.5072746,E38000048,UB1,Ealing,Acute,14189.440376569039,2.810099310040795,13904.2652896005,2.885307208889224,35.49220841459603,10046.969910308497,12764,2.7951866088960244,0.019970512543987424,0.16735756347337413,0.2181894465635886,0.4692287464285609,101349.5,3,6,96848.39958158995,3.3546025104602513,6.144351464435147,London
royal_free_hospita,royal_free_hospita,RAL01,Royal Free Hospital,NW3 2QG,England,-0.1652792,51.5531762,E38000027,NW3,Camden,Acute,16465.98531375167,4.355710042695594,16088.619180531732,4.508217805498748,7.617352613705777,11723.505356659885,14838.499999999987,4.9320342024823525,0,0.16029463823761675,0.5214715573346405,0.6728843867149561,85938,3,6,84897.09078771695,3.0307076101468624,5.457943925233645,London
royal_free_hospita,royal_free_hospita,RAL26,Barnet Hospital,EN5 3DJ,England,-0.214859,51.6509619,E38000005,EN5,Barnet,Acute,19141.14864864865,1.5148956664237452,19179.637031196515,1.4800198566057363,3.9317980077075134,15518.754881141618,20046,1.5330495517282323,0.0036308945918189827,0.03173244740253545,0.14985437138383662,0.31390402541065027,66066.5,2,4,70740.87741312741,2.5357142857142856,4.632239382239383,London
north_middlesex_un,north_middlesex_un,RAPNM,North Middlesex Hospital,N18 1QX,England,-0.0739961,51.6132872,E38000057,N18,Enfield,Acute,12683.58453038674,2.249483983564641,12523.694766790624,2.2525239692638332,-1.3209920398570811,7878.995971003269,9903,2.3524686537875006,0.05429710752529875,0.30777108549410176,0.22034717377250645,0.4253422772397637,119157,4,7,104779.58784530386,3.577900552486188,6.597790055248619,London
hillingdon_hospita,hillingdon_hospita,RAS01,Hillingdon Hospital,UB8 3NN,England,-0.4616802,51.5256012,E38000082,UB8,Hillingdon,Acute,17615.2319391635,0.9452373377617237,17481.53043046551,0.9897962726090401,1.5184096598876191,13778.393946898193,15580,1.194829923182796,0,0.043218123941358565,0.08505636353016763,0.23197024122422755,85375,3,5,78883.03041825096,2.7756653992395437,5.097591888466413,London
kingston_hospital,kingston_hospital,RAX01,Kingston Hospital,KT2 7QB,England,-0.2824351,51.4145434,E38000090,KT2,Kingston upon Thames,Acute,23355.904,0.015334095020000004,23426.7519242784,-0.09165586269523303,0.365875239403529,21049.887815443868,24659,-0.4956689857932267,0,0.010920904660752217,0.03855429214044733,0.1185430463576159,41569,2,3,48603.1,1.886,3.342,London
barking_havering_a,barking_havering_a,RF4QH,Queen's Hospital,RM7 0AG,England,0.1799287,51.5684418,E38000077,RM7,Havering,Acute,18801.308100929615,-0.4142939296746348,19010.165277291202,-0.5254126901667419,-1.7728633914739613,14175.538911639182,19339.97103658537,-1.1259703907346046,0.006424190750347168,0.06889754639810566,0.03516843451504113,0.09846064233465729,70700,3,5,72596.70783532536,2.596281540504648,4.741035856573705,London
guys_and_st_thomas,guys_and_st_thomas,RJ122,St Thomas' Hospital,SE1 7EH,England,-0.1195779,51.4985226,E38000092,SE1,Southwark,Acute,11381.474012474013,4.4785908912453225,11361.000684949637,4.503651209391457,19.980316006199185,9144.437717361785,10802,4.576766608181818,0,0.19188516670416794,0.48288287692083703,0.7390143343083663,115393,4,7,111699.45114345114,3.787941787941788,7.024948024948025,London
