redcap_data_access_group,redcap_data_access_group_unlabelled,dag_id,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,nhs_region
Oxford University Hospitals NHSFT,oxford_university,RTH08,John Radcliffe Hospital,OX3 9DU,England,-1.2188774,51.764391,E38000136,OX3,Oxford,23626.508928571428,-1.211446793499504,23479.178788986355,-1.134734909403718,-2.9900564053178558,18788.016041773597,25614,-1.7112485524362018,0.002500687259459189,0.04443444794321987,0.023260608786924576,0.07888020442845005,South East
Ashford and St Peters Hospital NHSFT,ashford_and_st_pet,RTK01,St Peter's Hospital,KT16 0PZ,England,-0.5276927,51.3773496,E38000128,KT16,Runnymede,23130.033333333333,-1.4048698499277779,23215.01308761639,-1.4399487946333949,-15.281813175538204,20287.70570221018,24786,-1.9039198208136647,0,0.004664568356045161,0.010381272577703065,0.045575664365678316,South East
Surrey and Sussex Healthcare NHST,surrey_and_sussex,RTP04,East Surrey Hospital,RH1 5RH,England,-0.1624018,51.2189735,E38000054,RH1,Reigate and Banstead,22603.444642857143,-1.6059443867339285,22723.890546203977,-1.6547828608465933,-1.5199680464619214,20072.904513054174,24053,-1.9913648229471366,0,0.00893453381536832,0.009182075667211643,0.017650309715154168,South East
Gloucestershire Health and Care NHS Foundation Trust,gloucestershire_he,RTQ01,Charlton Lane Hospital,GL53 9DZ,England,-2.0731264,51.880653,E38000062,GL53,Tewkesbury,20897.92703648176,-1.4434368805387305,20921.267005480884,-1.4659208773906889,-1.6378657450991745,13125.94778080857,21752,-2.09223590071179,0.03030734492046688,0.07679602803425217,0.01863869048416708,0.05823941680179033,South West
Gloucestershire Health and Care NHS Foundation Trust,gloucestershire_he,RTQ02,Wotton Lawn Hospital,GL1 3WL,England,-2.227875,51.866934,E38000062,GL1,Gloucester,20897.92703648176,-1.4434368805387305,20921.267005480884,-1.4659208773906889,-1.6378657450991745,13125.94778080857,21752,-2.09223590071179,0.03030734492046688,0.07679602803425217,0.01863869048416708,0.05823941680179033,South West
South Tees Hospital NHS Foundation Trust,south_tees_hospita,RTRAT,The James Cook University Hospital,TS4 3BW,England,-1.2146772,54.5512379,E38000162,TS4,Middlesbrough,10660.528697571744,0.9926809035320088,10816.428562551857,0.9372916250069704,1.408829022689105,831.9382790937038,8080,0.4806334867797618,0.3652632233021064,0.4665903965437207,0.1759244706475772,0.3163504380658579,North East and Yorkshire
University Hospitals Of Morecambe Bay,university_hospitak,RTX02,Royal Lancaster Infirmary,LA1 4RP,England,-2.7995125,54.0423015,E38000228,LA1,Lancaster,16301.974222222223,-1.3700203317564443,16590.67727130681,-1.4579558335298073,-6.8427618555172405,2437.0089605945664,17577,-2.1569369348753993,0.10663974656707455,0.18317820574880975,0.02429549200669122,0.0712657553048732,North West
University Hospitals Of Morecambe Bay,university_hospitak,RTXBU,Furness General Hospital,LA14 4LF,England,-3.209166,54.136621,E38000228,LA14,Barrow-in-Furness,16301.974222222223,-1.3700203317564443,16590.67727130681,-1.4579558335298073,-6.8427618555172405,2437.0089605945664,17577,-2.1569369348753993,0.10663974656707455,0.18317820574880975,0.02429549200669122,0.0712657553048732,North West
University Hospitals Of Morecambe Bay,university_hospitak,RTXBW,Westmorland General Hospital,LA9 7RG,England,-2.732387,54.30653299999999,E38000228,LA9,South Lakeland,16301.974222222223,-1.3700203317564443,16590.67727130681,-1.4579558335298073,-6.8427618555172405,2437.0089605945664,17577,-2.1569369348753993,0.10663974656707455,0.18317820574880975,0.02429549200669122,0.0712657553048732,North West
Southmead Hospital,southmead_hospital,RVJ01,Southmead Hospital,BS10 5NB,England,-2.5916111,51.4968176,E38000222,BS10,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.049838456433597036,0.11578314776619995,South West
University Hospitals Bristol NHFT,university_hospitag,RVN3Q,Blackberry Hill Hospital,BS16 2EW,England,-2.5406274,51.48274199999999,E38000222,BS16,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.049838456433597036,0.11578314776619995,South West
Epsom & St Helier NHSFT,epsom__st_helier_n,RVR05,St Helier Hospital,SM5 1AA,England,-0.184798,51.3804058,E38000179,SM5,Sutton,21253.128246753247,-0.11400410648701298,21535.632955728757,-0.26867323116525194,17.044249653049857,16427.23948450828,22933,-0.7380143681478873,0.007467945683842942,0.05497880575978459,0.04429753978521767,0.12084924216128659,London
East Kent Hospitals NHSFT,east_kent_hospital,RVV01,William Harvey Hospital (Ashford),TN24 0LZ,England,0.9144713,51.1414328,E38000002,TN24,Ashford,17329.701333333334,-1.1092900670986667,17412.56493099122,-1.0973350844818068,-0.9865432511958929,12442.18425643502,17929,-1.7190724576,0.016777442436162637,0.12578419071518193,0.0023822442266607886,0.07958899928787005,South East
East Kent Hospitals NHSFT,east_kent_hospital,RVV09,Queen Elizabeth The Queen Mother Hospital,CT9 4AN,England,1.3893986940383911,51.3780517578125,E38000184,CT9,Kent,11134.323788546255,0.5580432963964758,11015.678565573158,0.6080122543185578,-16.25589003786913,1458.7457523779383,10621,-0.057028583343283173,0.22257910661320854,0.3589495178334551,0.0995334833738244,0.2241888125437825,South East
East Kent Hospitals NHSFT,east_kent_hospital,RVVKC,Kent And Canterbury Hospital,CT1 3NG,England,1.0870102,51.2656432,E38000029,CT1,Kent,18031.57234726688,-0.8207639706929261,18289.543275753374,-0.8644075308519631,-1.5954339631291126,12452.575676174958,19643,-1.4621475465115208,0.025061152439793215,0.12332871012482663,0.039339301475223805,0.0975715546589333,South East
University Hospital of North Tees,university_hospitab,RVWAE,University Hospital Of North Tees,TS19 8PE,England,-1.3472709,54.58249679999999,E38000075,TS19,Stockton-on-Tees,13296.572502685285,0.27469516757572504,13690.156819608093,0.12822922783849838,-10.872106434439514,1621.5848914923988,10993,-0.7295773235352118,0.2665439750668105,0.37105394904772987,0.12450729450919834,0.23133712690119096,North East and Yorkshire
Southport and Ormskirk Hospital NHS Trust,southport_and_orms,RVY01,Southport And Formby District General Hospital,PR8 6PN,England,-2.9783424,53.6338135,E38000170,PR8,Sefton,17182.653944020356,-1.3412406559160306,17366.53033459983,-1.3825535904542836,-0.2464489797030139,9569.405667417002,17375.550769230766,-1.7398944905777778,0.05961865074501427,0.13969674154745854,0.018016913837480084,0.04700330922907219,North West
Southern Health NHS Foundation Trust,southern_health_nh,RW154,Moorgreen Hospital,SO30 3JB,England,-1.3230366,50.9286512,E38000198,SO30,Eastleigh,23661.762857142858,-1.9817289211451428,23753.409116994768,-1.9955023425866656,-7.905013769839523,20451.839301620766,25238,-2.5377220338181816,0,0.013699188045422065,0.005585195990951131,0.025867399264686824,South East
Merseycare NHS Foundation Trust,merseycare_nhs_fou,RW404,Ashworth Hospital,L31 1HW,England,-2.91282,53.5194542,E38000161,L31,Sefton,11238.144444444444,0.3272274373407407,11444.30799553784,0.17815509194706197,-8.983055386324903,1071.1411339732856,10150,-0.6353001361938462,0.2868504173873806,0.4186031937028402,0.09452006718307387,0.21081196259807977,North West
Fairfield General Hospital,fairfield_general,RW601,Fairfield General Hospital,BL9 7TD,England,-2.254241,53.6007223,E38000024,BL9,Bury,15025.457711442787,-0.49133482268656714,15219.46845347455,-0.5774603733641576,1.12066576404486,3102.2090145126385,15537.263975155263,-1.1245217881176472,0.09859505025397168,0.22499189452069598,0.045941856695125904,0.13991678374581218,North West
The Pennine Acute Hospitals NHS Trust,the_pennine_acute,RW602,North Manchester General Hospital,M8 5RB,England,-2.2301193,53.5184925,E38000217,M8,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,North West
The Royal Oldham Hospital,the_royal_oldham_h,RW603,Royal Oldham Hospital,OL1 2JH,England,-2.1234986,53.55354999999999,E38000135,OL1,Oldham,10857.261235955057,0.8792072686460675,10595.14080668039,0.9958904045505897,2.8443287194354094,1937.7815095084027,6962,0.7728600380465841,0.31074225089707735,0.4807534115617372,0.17080708057466307,0.3297020413789424,North West
Hull University Teaching Hospitals,hull_university_te,RWA01,Hull Royal Infirmary,HU3 2JZ,England,-0.3582799,53.74422029999999,E38000085,HU3,Kingston upon Hull,7399.259085580305,2.205771658749121,7554.377186961305,2.155880124633519,7.510259376018563,682.3509059182927,4547.59284116331,2.714947884988764,0.45543786026848043,0.5492227170971038,0.2749896648284362,0.46110855440200305,North East and Yorkshire
Hull University Teaching Hospitals,hull_university_te,RWA16,Castle Hill Hospital,HU16 5JQ,England,-0.4438447,53.7788201,E38000052,HU16,East Riding of Yorkshire,20099.331417624522,-1.5719293955114944,20395.839779376285,-1.6537132916392303,0.5236431402369279,4337.85812614957,21533.164206642068,-2.3452709989261242,0.0628157644976049,0.08294799812099153,0.01608341775023887,0.05696782996890688,North East and Yorkshire
United Lincolnshire Hospital NHST,united_lincolnshir,RWDDA,Lincoln County Hospital,LN2 5QY,England,-0.518118,53.2332975,E38000100,LN2,West Lindsey,17360.960544217687,-0.9786164843047619,17621.622997097176,-0.9981230695169286,5.549646410487529,2673.6832124081784,19065,-1.927746271910596,0.09528713082228871,0.1889719393869453,0.04893962662784401,0.11432413958401762,Midlands
United Lincolnshire Hospital NHST,united_lincolnshir,RWDLA,Pilgrim Hospital,PE21 9QS,England,-0.0106477,52.9907719,E38000099,PE21,Boston,11980.62676962677,-0.9113038448610039,12161.996492415617,-0.8724448234589529,-0.6016328860170657,4716.480359123994,10746.481366459628,-1.351436074329513,0.10812414563068388,0.2542295401899722,0.022390519852136418,0.0926652806287279,Midlands
United Lincolnshire Hospital NHST,united_lincolnshir,RWDLP,Grantham And District Hospital,NG31 8DG,England,-0.6406482,52.9210011,E38000165,NG31,South Kesteven,19458.392764857883,-1.418449410002584,19523.063909026063,-1.4306961403592675,-2.81447965432319,15198.644095425741,19809,-1.9965012590444446,0.012309019425689686,0.03609760952870722,0.013876677560093562,0.06468041339725618,Midlands
University Hospitals of Leicester,university_hospitaj,RWEAA,Leicester Royal Infirmary,LE1 5WW,England,-1.1354407,52.6257466,E38000097,LE1,Leicester,10001.059917355371,2.7049975292438018,9986.69234642803,2.7727299055046832,1.0393498366165679,3087.0131094626186,8762,2.864048470553957,0.20302745335962386,0.3526770817533748,0.27612619444865766,0.47822235704535115,Midlands
Maidstone and Tunbridge Wells NHST,maidstone_and_tunb,RWF03,Maidstone Hospital,ME16 9QQ,England,0.485145,51.274771200000004,E38000199,ME16,Maidstone,21797.545582047685,-1.4403139826269284,21779.701884194383,-1.4720712299419338,-37.65464604149841,17249.271684045776,21962,-2.075217224940351,0.008111535243672871,0.0366075786097748,0.013724029143136024,0.05449958167747333,South East
Maidstone and Tunbridge Wells NHST,maidstone_and_tunb,RWFTW,Tunbridge Wells Hospital At Pembury,TN2 4QJ,England,0.3069464,51.1483335,E38000199,TN2,Tunbridge Wells,21797.545582047685,-1.4403139826269284,21779.701884194383,-1.4720712299419338,-37.65464604149841,17249.271684045776,21962,-2.075217224940351,0.008111535243672871,0.0366075786097748,0.013724029143136024,0.05449958167747333,South East
West Hertfordshire Hospitals NHST,west_hertfordshire,RWG02,Watford General Hospital,WD18 0HB,England,-0.4032607,51.648629,E38000079,WD18,Watford,23024.75729822553,-1.0419966409421866,23135.617384047164,-1.0917191048650685,-20.268628829322207,19313.508698555896,24296,-1.500013063023077,0.0028482136515377513,0.016354144470487962,0.013887705092691242,0.059874635982669226,East of England
East and North Hertfordshire NHST,east_and_north_her,RWH01,Lister Hospital,SG1 4AB,England,-0.2126828,51.92415810000001,E38000049,SG1,Stevenage,21222.39590643275,-0.8326747037274854,21363.894739697633,-0.9226693435763714,-5.36608449394356,17547.823910084488,21091.53398058253,-1.246356525625,0,0.023451253758093815,0.012871529785056677,0.06392922155307729,East of England
Stockport NHSFT,stockport_nhsft,RWJ09,Stepping Hill Hospital,SK2 7JE,England,-2.1330712,53.3843971,E38000174,SK2,Stockport,17148.516597510374,-1.1396449085290457,17527.93836025064,-1.2746730208224375,0.6083698572412898,2456.64273926155,18451,-1.9396316544562477,0.09460065307563321,0.168366428382314,0.03465184008472333,0.08597652457858972,North West
Worcestershire Acute Hospitals NHS Trust,worcestershire_acu,RWP50,Worcestershire Royal Hospital,WR5 1DD,England,-2.1811171,52.1912499,E38000166,WR5,Worcester,18567.602459016394,-1.4368324127551229,18729.107438443494,-1.4869645860556548,0.40267721657113204,6847.549394108502,19196,-2.1584569173594677,0.04580100088515997,0.08981101662516403,0.020827090716841804,0.06855340063304437,Midlands
Devon Partnership NHS Trust,devon_partnership,RWV62,Wonford House,EX2 5AF,England,-3.5062778,50.7153144,E38000230,EX2,Exeter,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.025121235695599174,0.07773461687050492,South West
Warrington and Halton Teaching Hospitals NHS Foundation Trust,warrington_and_hal,RWWWH,Warrington Hospital,WA5 1QG,England,-2.6100393,53.39386820000001,E38000194,WA5,Warrington,18179.963581183612,-1.2147123573034901,18741.052342075167,-1.382350712574253,-3.211725728513524,9273.53587604344,21083,-2.3585574393965016,0.07962213893523584,0.182910104515816,0.037796008495932745,0.09473262071799543,North West
Calderdale and Huddersfield NHS Trust,calderdale_and_hud,RWY01,Huddersfield Royal Infirmary,HD3 3EA,England,-1.8157482,53.6552958,E38000064,HD3,Kirklees,15620.273936170213,-0.18548355365824468,15756.9036070464,-0.2156946794400293,-0.7615680321239158,7519.146586628319,14889,-0.9574643653738868,0.1072507489224365,0.22561630733838653,0.09252931436203606,0.19398671110343346,North East and Yorkshire
Nottingham University Hosptials NHS Trust,nottingham_univers,RX1CC,Nottingham University Hospitals Nhs Trust - City Campus,NG5 1PB,England,-1.1570212,52.9904528,E38000132,NG5,Nottingham,8115.557228915663,2.764784300456827,8360.240666710286,2.726405927347291,1.0494075639036313,2679.8322952074573,5602,3.0990621745923757,0.2970721015440984,0.5546322952106778,0.26598730698769957,0.5003173253075112,Midlands
Nottingham University Hosptials NHS Trust,nottingham_univers,RX1RA,Nottingham University Hospitals Nhs Trust - Queen's Medical Centre Campus,NG7 2UH,England,-1.1850038,52.9435955,E38000132,NG7,Nottingham,8115.557228915663,2.764784300456827,8360.240666710286,2.726405927347291,1.0494075639036313,2679.8322952074573,5602,3.0990621745923757,0.2970721015440984,0.5546322952106778,0.26598730698769957,0.5003173253075112,Midlands
"Cumbria, Northumberland, Tyne and Wear NHS Foundation Trust",cumbria_northumber,RX4E4,St Nicholas Hospital,NE3 3XT,England,-1.6348937,55.0062898,E38000212,NE3,Newcastle,12371.372524752474,1.2848071271590347,12640.033487305134,1.2336855376088416,-5.487838166201016,1899.2032254288301,10428,1.1683028541092149,0.22061404147871214,0.3592261303812936,0.16783411845767301,0.32186906082753425,North East and Yorkshire
"Tees, Esk and Wear Valleys NHS Foundation Trust",tees_esk_and_wear,RX301,Tees,DL2 2TS,England,NA,54.54356766,E38000042,DL2,Darlington,14218.519444444444,-0.18152664236944444,14542.901150013264,-0.24695149721606793,3.9009781026144674,2943.0398254127717,13268,-0.851923059902834,0.17151680497139177,0.3011727482854003,0.07856845136599598,0.1601303474669395,North East and Yorkshire
East Sussex Healthcare NHS Trust,east_sussex_health,RXC01,Conquest Hospital,TN37 7RD,England,0.5677508,50.8853813,E38000076,TN37,Hastings,12395.120192307691,-0.12981121058653847,12671.692637772197,-0.24285432992226363,-23.721270380006718,3205.755206032366,12483,-0.6974697461987579,0.16501697614492208,0.2656407250528085,0.04863914356178321,0.15655655212837727,South East
East Sussex Healthcare NHS Trust,east_sussex_health,RXC02,Eastbourne District General Hospital,BN21 2UD,England,0.2692998,50.7864002,E38000055,BN21,Eastbourne,17259.174880763116,-0.7782018214069952,17279.799612091658,-0.8299728973324264,0.2707122665062698,11923.872426152133,17253.56666666667,-1.4314636748262295,0.0363470117203735,0.1389986423208002,0.023208001994957192,0.09556399102269264,South East
Rotherham Doncaster and South Humber NHSFT,rotherham_doncaste,RXEAA,Tickhill Road Hospital,DN4 8QN,England,-1.1459607,53.4948158,E38000044,DN4,Doncaster,11372.522494887526,0.2906617807453988,11250.789703771801,0.3275374000637364,-8.670367542041802,2209.82537235629,8886,0.23343845470270275,0.24047460003571405,0.40123081196552934,0.08453317107691087,0.2003756588911449,North East and Yorkshire
Mid Yorkshire Hospitals NHST,mid_yorkshire_hosp,RXF05,Pinderfields Hospital,WF1 4DG,England,-1.4859205,53.6948876,E38000190,WF1,Wakefield,12413.654024051804,0.07064002336725254,12626.734612705124,-0.02947959246466178,-13.03925047360157,4538.223512894637,10898,-0.33342777531818235,0.1581588340182361,0.3405567814582138,0.05862133520748104,0.17975552193274552,North East and Yorkshire
South West Yorkshire Partnership NHS Foundation Trust,south_west_yorkshi,RXG10,Fieldhead Hospital,WF1 3SP,England,-1.492682,53.69713700000001,E38000190,WF1,Wakefield,12413.654024051804,0.07064002336725254,12626.734612705124,-0.02947959246466178,-13.03925047360157,4538.223512894637,10898,-0.33342777531818235,0.1581588340182361,0.3405567814582138,0.05862133520748104,0.17975552193274552,North East and Yorkshire
Brighton and Sussex University Hospitals NHST,brighton_and_susse,RXH01,Royal Sussex County Hospital,BN2 5BE,England,-0.1182958,50.8193472,E38000021,BN2,Brighton and Hove,16395.91576673866,1.0514530423833692,16604.96889918023,0.8943553479447524,0.8816170324328322,6505.816628575543,17451,0.7662815757083322,0.08439874309084058,0.17257260333102875,0.11286210214033048,0.2309113323017606,South East
Brighton and Sussex University Hospitals NHST,brighton_and_susse,RXH09,Princess Royal Hospital,RH16 4EX,England,-0.09118359999999999,50.9908199,E38000083,RH16,Mid Sussex,26459.524087591242,-2.087562009662774,26467.018093925773,-2.1310098410169056,-13.12329939150267,24433.409237471908,28789,-2.6208782946392253,0,0,0,0.0170593417515643,South East
Sandwell and West Birmingham NHST,sandwell_and_west,RXK01,Sandwell District General Hospital,B71 4HJ,England,-1.9878844,52.5273566,E38000144,B71,Sandwell,6956.778894472362,2.7486275353876524,6739.442645206527,2.8573650527958,2.2812329631082338,2728.805110693023,5224,3.049127070760488,0.32732821694291053,0.6439469662902191,0.2852511982881902,0.49731570657976903,Midlands
Sandwell and West Birmingham NHST,sandwell_and_west,RXK02,City Hospital,B18 7QH,England,-1.9325148,52.4874527,E38000144,B18,Birmingham,6956.778894472362,2.7486275353876524,6739.442645206527,2.8573650527958,2.2812329631082338,2728.805110693023,5224,3.049127070760488,0.32732821694291053,0.6439469662902191,0.2852511982881902,0.49731570657976903,Midlands
Blackpool Teaching Hospitals NHSFT,blackpool_teaching,RXL01,Blackpool Victoria Hospital,FY3 8NR,England,-3.0137516,53.820588,E38000015,FY3,Blackpool,5822.076171875,0.8715318255878907,6039.751515151515,0.7403983028790905,-37.34836645166058,44.25496030041043,4679.491228070176,0.047981977836760975,0.40491324393763417,0.5671910745081477,0.12661105831837538,0.23626508992362652,North West
Royal Preston Hospital,royal_preston_hosp,RXN02,Royal Preston Hospital,PR2 9HT,England,-2.7069534,53.7903928,E38000227,PR2,Preston,15432.874223602485,-0.5950538043338509,15414.32598724969,-0.5696365066322745,2.123128689103269,6096.627009722718,13469.118210862622,-1.638383164230303,0.13460769814940646,0.31688916423518126,0.07646688516727287,0.18693792717534674,North West
University Hospital of North Durham,university_hospita,RXPCP,University Hospital Of North Durham,DH1 5TW,England,-1.5933009,54.7885266,E38000116,DH1,County Durham,15045.11870967742,-0.6125851221006452,15541.808224138791,-0.7038017993082657,2.8407808790366476,9229.67186750205,14196,-0.828753053440559,0.03702485806097135,0.18568621901067248,0.014414511912888563,0.07282179783886382,North East and Yorkshire
Darlington Memorial Hospital,darlington_memoria,RXPDA,Darlington Memorial Hospital,DL3 6HX,England,-1.5643608,54.530337,E38000042,DL3,Darlington,14218.519444444444,-0.18152664236944444,14542.901150013264,-0.24695149721606793,3.9009781026144674,2943.0398254127717,13268,-0.851923059902834,0.17151680497139177,0.3011727482854003,0.07856845136599598,0.1601303474669395,North East and Yorkshire
Buckinghamshire Healthcare NHS Trust,buckinghamshire_he,RXQ02,Stoke Mandeville Hospital,HP21 8AL,England,-0.8021389,51.7982636,E38000223,HP21,Aylesbury Vale,25013.512271869102,-1.6925778723555696,24946.495278284045,-1.668230469136424,-6.080487379149509,22113.0973233098,26144.79591836735,-2.323976634134752,0,0.0025783442699742953,0.004609528458228855,0.058132806380122734,South East
Buckinghamshire Healthcare NHS Trust,buckinghamshire_he,RXQ50,Wycombe Hospital,HP11 2TT,England,-0.7531983999999999,51.6266246,E38000223,HP11,Wycombe,25013.512271869102,-1.6925778723555696,24946.495278284045,-1.668230469136424,-6.080487379149509,22113.0973233098,26144.79591836735,-2.323976634134752,0,0.0025783442699742953,0.004609528458228855,0.058132806380122734,South East
East Lancashire Hospitals NHST,east_lancashire_ho,RXR20,Royal Blackburn Hospital,BB2 3HH,England,-2.4619976,53.7353901,E38000014,BB2,Blackburn with Darwen,9142.24200913242,0.8859359940068493,9104.54624412668,0.9609616116229548,-2.104340215627964,905.5319167936149,5122,1.4090189181135266,0.3581555234627667,0.5595535938273363,0.1299622344717233,0.29377106089267674,North West
Shrewsbury & Telford Hospital NHST,shrewsbury__telfor,RXWAS,Royal Shrewsbury Hospital,SY3 8XQ,England,-2.7930191,52.7090656,E38000147,SY3,Shropshire,17857.037601626016,-1.5350261804695122,17964.94175004655,-1.5920025938892461,3.995820551252773,14380.039737916568,17031,-2.216224139119048,0.009068072609912815,0.04630400909420539,0.012831192079156173,0.04348493608903436,Midlands
Norfolk Community Health and Care NHS Trust,norfolk_community,RY312,Norwich Community Hospital,NR2 3TU,England,1.2624132,52.634185,E38000218,NR2,Norfolk,16207.234463276836,-0.009029958108757055,16485.935182389323,-0.06332601740229386,-30.71974312753988,7750.029841944072,16743.100806451614,-0.3322417944056603,0.12568548190717382,0.2517459699021088,0.035995714216139875,0.16696050260556178,East of England
Imperial College Healthcare NHST,imperial_college_h,RYJ01,St Mary's Hospital (Hq),W2 1NY,England,-0.1742553,51.5173483,E38000202,W2,Westminster,15155.274580335732,3.9064391538141487,14757.283630771464,4.0453644086654705,1.042016666358894,8864.121718892668,14386.198275862067,4.407783160308271,0.05534889628829875,0.20373529064861776,0.45728050517605856,0.6294513650096626,London
Imperial College Healthcare NHST,imperial_college_h,RYJ02,Charing Cross Hospital,W6 8RF,England,-0.2207573,51.4870272,E38000070,W6,Hammersmith and Fulham,14187.7696,3.9717863666576,14139.036500030137,4.0160193987615465,9.191087932972392,10288.57192054121,13706,4.1022719980746265,0.007227674486144674,0.1761656611486468,0.4107500013699156,0.6425890308121407,London
Imperial College Healthcare NHST,imperial_college_h,RYJ03,Hammersmith Hospital,W12 0HS,England,-0.2349784,51.5164382,E38000070,W12,Hammersmith and Fulham,14187.7696,3.9717863666576,14139.036500030137,4.0160193987615465,9.191087932972392,10288.57192054121,13706,4.1022719980746265,0.007227674486144674,0.1761656611486468,0.4107500013699156,0.6425890308121407,London
Western Sussex Hospitals NHSFT,western_sussex_hos,RYR16,St Richard's Hospital,PO19 6SE,England,-0.7697075,50.84400429999999,E38000213,PO19,Sussex,19195.661746617465,-1.3331483410455105,19202.025651946966,-1.3370068384720848,-6.281152514130985,14752.926309995684,19235,-1.8827307817883598,0.012141142081636915,0.05274036955840902,0.012562898006054911,0.052727842154713433,South East
Western Sussex Hospitals NHSFT,western_sussex_hos,RYR18,Worthing Hospital,BN11 2DH,England,-0.3636178,50.8166569,E38000213,BN11,Worthing,19195.661746617465,-1.3331483410455105,19202.025651946966,-1.3370068384720848,-6.281152514130985,14752.926309995684,19235,-1.8827307817883598,0.012141142081636915,0.05274036955840902,0.012562898006054911,0.052727842154713433,South East
Birmingham Community Healthcare NHS Foundation Trust,birmingham_communi,RYW23,Moseley Hall Hospital,B13 8JL,England,-1.8931433,52.44595,E38000220,B13,Birmingham,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.18958190124305435,0.377106067766512,Midlands
Bradford District Care NHS Foundation Trust,bradford_district,TAD17,Lynfield Mount Hospital,BD9 6DP,England,-1.8048051,53.8096909,E38000019,BD9,Bradford,9809.655384615384,0.8352080444553847,9475.031036372726,0.9566632371653848,-2.2811672660291156,2005.9592174216666,7541.919075144505,0.6143570923573485,0.28895507465473314,0.44840120218513413,0.13961549349217917,0.30029934168920264,North East and Yorkshire
Sheffield Health,sheffield_health,TAHCC,The Longley Centre,S5 7JT,England,-1.4603143,53.4105182,E38000146,S5,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.17495811455804075,0.3204335821732664,North East and Yorkshire
Sheffield Health,sheffield_health,TAHFC,Michael Carlisle Centre,S11 9BF,England,-1.4982894,53.3607112,E38000146,S11,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.17495811455804075,0.3204335821732664,North East and Yorkshire
Sheffield Health,sheffield_health,TAHXM,Forest Close,S35 0JW,England,-1.5201208,53.42097279999999,E38000146,S35,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.17495811455804075,0.3204335821732664,North East and Yorkshire
Sheffield Health,sheffield_health,TAHXN,Forest Lodge,S35 0JW,England,-1.519611,53.4212941,E38000146,S35,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.17495811455804075,0.3204335821732664,North East and Yorkshire
Sheffield Health,sheffield_health,TAHXP,Grenoside Grange,S35 8QS,England,-1.4960838,53.4363012,E38000146,S35,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.17495811455804075,0.3204335821732664,North East and Yorkshire
Black Country Healthcare NHS Foundation Trust,black_country_heal,TAJ52,Penn Hospital,WV4 5HN,England,-2.1591725,52.5586334,E38000210,WV4,Wolverhampton,9800.898089171975,1.7156329857515924,9733.263462540586,1.7492251595302282,-5.457396508953232,4344.626742097513,6373,1.862591482394285,0.21343247685092395,0.5050747584879945,0.19951497174008898,0.37101455084779733,Midlands
